,date,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested,new_hospitalized,total_hospitalized,current_hospitalized,new_intensive_care,total_intensive_care,current_intensive_care,new_ventilator,total_ventilator,current_ventilator
2827,2020-06-21,0.0,0.0,,,130.0,0.0,,,,,,,,,,,
2828,2020-06-22,15.0,0.0,,,145.0,0.0,,,,,,,,,,,
2829,2020-06-23,5.0,0.0,,,150.0,0.0,,,,,,,,,,,
2830,2020-06-24,3.0,0.0,,,153.0,0.0,,,,,,,,,,,
2831,2020-06-25,5.0,0.0,,,158.0,0.0,,,,,,,,,,,
2832,2020-06-26,0.0,0.0,,,158.0,0.0,,,,,,,,,,,
2833,2020-06-27,1.0,0.0,,,159.0,0.0,,,,,,,,,,,
2834,2020-06-28,0.0,0.0,,,159.0,0.0,,,,,,,,,,,
2835,2020-06-29,19.0,0.0,,,178.0,0.0,,,,,,,,,,,
2836,2020-06-30,6.0,0.0,,,184.0,0.0,,,,,,,,,,,
2837,2020-07-01,0.0,0.0,,,184.0,0.0,,,,,,,,,,,
2838,2020-07-02,14.0,0.0,,,198.0,0.0,,,,,,,,,,,
2839,2020-07-03,28.0,0.0,,,226.0,0.0,,,,,,,,,,,
2840,2020-07-04,0.0,0.0,,,226.0,0.0,,,,,,,,,,,
2841,2020-07-05,0.0,0.0,,,226.0,0.0,,,,,,,,,,,
2842,2020-07-06,36.0,0.0,,,262.0,0.0,,,,,,,,,,,
2843,2020-07-07,2.0,0.0,,,264.0,0.0,,,,,,,,,,,
2844,2020-07-08,16.0,0.0,,,280.0,0.0,,,,,,,,,,,
2845,2020-07-09,12.0,0.0,,,292.0,0.0,,,,,,,,,,,
2846,2020-07-10,15.0,0.0,,,307.0,0.0,,,,,,,,,,,
2847,2020-07-11,0.0,0.0,,,307.0,0.0,,,,,,,,,,,
2848,2020-07-12,0.0,0.0,,,307.0,0.0,,,,,,,,,,,
2849,2020-07-13,30.0,0.0,,,337.0,0.0,,,,,,,,,,,
2850,2020-07-14,13.0,0.0,,,350.0,0.0,,,,,,,,,,,
2851,2020-07-15,13.0,0.0,,,363.0,0.0,,,,,,,,,,,
2852,2020-07-16,18.0,0.0,,,381.0,0.0,,,,,,,,,,,
2853,2020-07-17,13.0,0.0,,,394.0,0.0,,,,,,,,,,,
2854,2020-07-18,0.0,0.0,,,394.0,0.0,,,,,,,,,,,
2855,2020-07-19,0.0,0.0,,,394.0,0.0,,,,,,,,,,,
2856,2020-07-20,49.0,1.0,,,443.0,1.0,,,,,,,,,,,
2857,2020-07-21,21.0,0.0,,,464.0,1.0,,,,,,,,,,,
2858,2020-07-22,22.0,0.0,,,486.0,1.0,,,,,,,,,,,
2859,2020-07-23,22.0,0.0,,,508.0,1.0,,,,,,,,,,,
2860,2020-07-24,5.0,0.0,,,513.0,1.0,,,,,,,,,,,
2861,2020-07-25,3.0,0.0,,,516.0,1.0,,,,,,,,,,,
2862,2020-07-26,12.0,0.0,,,528.0,1.0,,,,,,,,,,,
2863,2020-07-27,27.0,0.0,,,555.0,1.0,,,,,,,,,,,
2864,2020-07-28,24.0,0.0,,,579.0,1.0,,,,,,,,,,,
2865,2020-07-29,10.0,0.0,,,589.0,1.0,,,,,,,,,,,
2866,2020-07-30,24.0,0.0,,,613.0,1.0,,,,,,,,,,,
2867,2020-07-31,24.0,0.0,,,637.0,1.0,,,,,,,,,,,
2868,2020-08-01,0.0,0.0,,,637.0,1.0,,,,,,,,,,,
2869,2020-08-02,0.0,0.0,,,637.0,1.0,,,,,,,,,,,
2870,2020-08-03,22.0,0.0,,,659.0,1.0,,,,,,,,,,,
2871,2020-08-04,9.0,0.0,,,668.0,1.0,,,,,,,,,,,
2872,2020-08-05,34.0,0.0,,,702.0,1.0,,,,,,,,,,,
2873,2020-08-06,14.0,0.0,,,716.0,1.0,,,,,,,,,,,
2874,2020-08-07,13.0,0.0,,,729.0,1.0,,,,,,,,,,,
2875,2020-08-08,0.0,0.0,,,729.0,1.0,,,,,,,,,,,
2876,2020-08-09,5.0,0.0,,,734.0,1.0,,,,,,,,,,,
2877,2020-08-10,21.0,1.0,,,755.0,2.0,,,,,,,,,,,
2878,2020-08-11,30.0,0.0,,,785.0,2.0,,,,,,,,,,,
2879,2020-08-12,8.0,0.0,,,793.0,2.0,,,,,,,,,,,
2880,2020-08-13,9.0,0.0,,,802.0,2.0,,,,,,,,,,,
2881,2020-08-14,25.0,0.0,,,827.0,2.0,,,,,,,,,,,
2882,2020-08-15,0.0,0.0,,,827.0,2.0,,,,,,,,,,,
2883,2020-08-16,11.0,0.0,,,838.0,2.0,,,,,,,,,,,
2884,2020-08-17,11.0,0.0,,,849.0,2.0,,,,,,,,,,,
2885,2020-08-18,22.0,0.0,,,871.0,2.0,,,,,,,,,,,
2886,2020-08-19,6.0,0.0,,,877.0,2.0,,,,,,,,,,,
2887,2020-08-20,8.0,0.0,,,885.0,2.0,,,,,,,,,,,
2888,2020-08-21,11.0,0.0,,,896.0,2.0,,,,,,,,,,,
2889,2020-08-22,0.0,0.0,,,896.0,2.0,,,,,,,,,,,
2890,2020-08-23,4.0,0.0,,,900.0,2.0,,,,,,,,,,,
2891,2020-08-24,24.0,0.0,,,924.0,2.0,,,,,,,,,,,
2892,2020-08-25,8.0,0.0,,,932.0,2.0,,,,,,,,,,,
2893,2020-08-26,3.0,0.0,,,935.0,2.0,,,,,,,,,,,
2894,2020-08-27,7.0,0.0,,,942.0,2.0,,,,,,,,,,,
2895,2020-08-28,9.0,0.0,,,951.0,2.0,,,,,,,,,,,
2896,2020-08-29,0.0,0.0,,,951.0,2.0,,,,,,,,,,,
2897,2020-08-30,7.0,0.0,,,958.0,2.0,,,,,,,,,,,
2898,2020-08-31,9.0,0.0,,,967.0,2.0,,,,,,,,,,,
2899,2020-09-01,6.0,0.0,,,973.0,2.0,,,,,,,,,,,
2900,2020-09-02,7.0,0.0,,,980.0,2.0,,,,,,,,,,,
2901,2020-09-03,8.0,0.0,,,988.0,2.0,,,,,,,,,,,
2902,2020-09-04,13.0,0.0,,,1001.0,2.0,,,,,,,,,,,
2903,2020-09-05,0.0,0.0,,,1001.0,2.0,,,,,,,,,,,
2904,2020-09-06,6.0,0.0,,,1007.0,2.0,,,,,,,,,,,
2905,2020-09-07,1.0,0.0,,,1008.0,2.0,,,,,,,,,,,
2906,2020-09-08,5.0,0.0,,,1013.0,2.0,,,,,,,,,,,
2907,2020-09-09,6.0,0.0,,,1019.0,2.0,,,,,,,,,,,
2908,2020-09-10,6.0,0.0,,,1025.0,2.0,,,,,,,,,,,
2909,2020-09-11,7.0,0.0,,,1032.0,2.0,,,,,,,,,,,
2910,2020-09-12,0.0,0.0,,,1032.0,2.0,,,,,,,,,,,
2911,2020-09-13,2.0,0.0,,,1034.0,2.0,,,,,,,,,,,
2912,2020-09-14,12.0,1.0,,,1046.0,3.0,,,,,,,,,,,
2913,2020-09-15,5.0,1.0,,,1051.0,4.0,,,,,,,,,,,
2914,2020-09-16,3.0,0.0,,,1054.0,4.0,,,,,,,,,,,
2915,2020-09-17,4.0,0.0,,,1058.0,4.0,,,,,,,,,,,
2916,2020-09-18,6.0,0.0,,,1064.0,4.0,,,,,,,,,,,
2917,2020-09-19,0.0,0.0,,,1064.0,4.0,,,,,,,,,,,
2918,2020-09-20,4.0,0.0,,,1068.0,4.0,,,,,,,,,,,
2919,2020-09-21,5.0,0.0,,,1073.0,4.0,,,,,,,,,,,
2920,2020-09-22,5.0,0.0,,,1078.0,4.0,,,,,,,,,,,
2921,2020-09-23,9.0,0.0,,,1087.0,4.0,,,,,,,,,,,
2922,2020-09-24,11.0,0.0,,,1098.0,4.0,,,,,,,,,,,
2923,2020-09-25,11.0,0.0,,,1109.0,4.0,,,,,,,,,,,
2924,2020-09-26,0.0,0.0,,,1109.0,4.0,,,,,,,,,,,
2925,2020-09-27,18.0,0.0,,,1127.0,4.0,,,,,,,,,,,
2926,2020-09-28,13.0,0.0,,,1140.0,4.0,,,,,,,,,,,
2927,2020-09-29,4.0,0.0,,,1144.0,4.0,,,,,,,,,,,
2928,2020-09-30,7.0,0.0,,,1151.0,4.0,,,,,,,,,,,
2929,2020-10-01,6.0,0.0,,,1157.0,4.0,,,,,,,,,,,
2930,2020-10-02,5.0,0.0,,,1162.0,4.0,,,,,,,,,,,
2931,2020-10-03,6.0,0.0,,,1168.0,4.0,,,,,,,,,,,
2932,2020-10-04,20.0,0.0,,,1188.0,4.0,,,,,,,,,,,
2933,2020-10-05,8.0,0.0,,,1196.0,4.0,,,,,,,,,,,
2934,2020-10-06,6.0,0.0,,,1202.0,4.0,,,,,,,,,,,
2935,2020-10-07,9.0,0.0,,,1211.0,4.0,,,,,,,,,,,
2936,2020-10-08,8.0,0.0,,,1219.0,4.0,,,,,,,,,,,
2937,2020-10-09,11.0,0.0,,,1230.0,4.0,,,,,,,,,,,
2938,2020-10-10,4.0,0.0,,,1234.0,4.0,,,,,,,,,,,
2939,2020-10-11,6.0,0.0,,,1240.0,4.0,,,,,,,,,,,
2940,2020-10-12,2.0,0.0,,,1242.0,4.0,,,,,,,,,,,
2941,2020-10-13,12.0,0.0,,,1254.0,4.0,,,,,,,,,,,
2942,2020-10-14,8.0,0.0,,,1262.0,4.0,,,,,,,,,,,
2943,2020-10-15,2.0,0.0,,,1264.0,4.0,,,,,,,,,,,
2944,2020-10-16,1.0,0.0,,,1265.0,4.0,,,,,,,,,,,
2945,2020-10-17,8.0,0.0,,,1273.0,4.0,,,,,,,,,,,
2946,2020-10-18,4.0,0.0,,,1277.0,4.0,,,,,,,,,,,
2947,2020-10-19,6.0,0.0,,,1283.0,4.0,,,,,,,,,,,
2948,2020-10-20,,,,,,,,,,,,,,,,,
2949,2020-10-21,,,,,,,,,,,,,,,,,
2950,2020-01-01,,,,,,,,,,,,,,,,,
2951,2020-01-02,,,,,,,,,,,,,,,,,
2952,2020-01-03,,,,,,,,,,,,,,,,,
2953,2020-01-04,,,,,,,,,,,,,,,,,
2954,2020-01-05,,,,,,,,,,,,,,,,,
2955,2020-01-06,,,,,,,,,,,,,,,,,
2956,2020-01-07,,,,,,,,,,,,,,,,,
2957,2020-01-08,,,,,,,,,,,,,,,,,
2958,2020-01-09,,,,,,,,,,,,,,,,,
2959,2020-01-10,,,,,,,,,,,,,,,,,
2960,2020-01-11,,,,,,,,,,,,,,,,,
2961,2020-01-12,,,,,,,,,,,,,,,,,
2962,2020-01-13,,,,,,,,,,,,,,,,,
2963,2020-01-14,,,,,,,,,,,,,,,,,
2964,2020-01-15,,,,,,,,,,,,,,,,,
2965,2020-01-16,,,,,,,,,,,,,,,,,
2966,2020-01-17,,,,,,,,,,,,,,,,,
2967,2020-01-18,,,,,,,,,,,,,,,,,
2968,2020-01-19,,,,,,,,,,,,,,,,,
2969,2020-01-20,,,,,,,,,,,,,,,,,
2970,2020-01-21,,,,,,,,,,,,,,,,,
2971,2020-01-22,,,,,,,,,,,,,,,,,
2972,2020-01-23,,,,,,,,,,,,,,,,,
2973,2020-01-24,,,,,,,,,,,,,,,,,
2974,2020-01-25,,,,,,,,,,,,,,,,,
2975,2020-01-26,,,,,,,,,,,,,,,,,
2976,2020-01-27,,,,,,,,,,,,,,,,,
2977,2020-01-28,,,,,,,,,,,,,,,,,
2978,2020-01-29,,,,,,,,,,,,,,,,,
2979,2020-01-30,,,,,,,,,,,,,,,,,
2980,2020-01-31,,,,,,,,,,,,,,,,,
2981,2020-02-01,,,,,,,,,,,,,,,,,
2982,2020-02-02,,,,,,,,,,,,,,,,,
2983,2020-02-03,,,,,,,,,,,,,,,,,
2984,2020-02-04,,,,,,,,,,,,,,,,,
2985,2020-02-05,,,,,,,,,,,,,,,,,
2986,2020-02-06,,,,,,,,,,,,,,,,,
2987,2020-02-07,,,,,,,,,,,,,,,,,
2988,2020-02-08,,,,,,,,,,,,,,,,,
2989,2020-02-09,,,,,,,,,,,,,,,,,
2990,2020-02-10,,,,,,,,,,,,,,,,,
2991,2020-02-11,,,,,,,,,,,,,,,,,
2992,2020-02-12,,,,,,,,,,,,,,,,,
2993,2020-02-13,,,,,,,,,,,,,,,,,
2994,2020-02-14,,,,,,,,,,,,,,,,,
2995,2020-02-15,,,,,,,,,,,,,,,,,
2996,2020-02-16,,,,,,,,,,,,,,,,,
2997,2020-02-17,,,,,,,,,,,,,,,,,
2998,2020-02-18,,,,,,,,,,,,,,,,,
2999,2020-02-19,,,,,,,,,,,,,,,,,
3000,2020-02-20,,,,,,,,,,,,,,,,,
3001,2020-02-21,,,,,,,,,,,,,,,,,
3002,2020-02-22,,,,,,,,,,,,,,,,,
3003,2020-02-23,,,,,,,,,,,,,,,,,
3004,2020-02-24,,,,,,,,,,,,,,,,,
3005,2020-02-25,,,,,,,,,,,,,,,,,
3006,2020-02-26,,,,,,,,,,,,,,,,,
3007,2020-02-27,,,,,,,,,,,,,,,,,
3008,2020-02-28,,,,,,,,,,,,,,,,,
3009,2020-02-29,,,,,,,,,,,,,,,,,
3010,2020-03-01,,,,,,,,,,,,,,,,,
3011,2020-03-02,,,,,,,,,,,,,,,,,
3012,2020-03-03,,,,,,,,,,,,,,,,,
3013,2020-03-04,,,,,,,,,,,,,,,,,
3014,2020-03-05,,,,,,,,,,,,,,,,,
3015,2020-03-06,,,,,,,,,,,,,,,,,
3016,2020-03-07,,,,,1.0,0.0,,,,,,,,,,,
3017,2020-03-08,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
3018,2020-03-09,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
3019,2020-03-10,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
3020,2020-03-11,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
3021,2020-03-12,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
3022,2020-03-13,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
3023,2020-03-14,1.0,0.0,,,2.0,0.0,,,,,,,,,,,
3024,2020-03-15,0.0,0.0,,,2.0,0.0,,,,,,,,,,,
3025,2020-03-16,0.0,0.0,,,2.0,0.0,,,,,,,,,,,
3026,2020-03-17,0.0,0.0,,,2.0,0.0,,,,,,,,,,,
3027,2020-03-18,2.0,0.0,,,4.0,0.0,,,,,,,,,,,
3028,2020-03-19,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
3029,2020-03-20,6.0,0.0,,,10.0,0.0,,,,,,,,,,,
3030,2020-03-21,0.0,0.0,,,10.0,0.0,,,,,,,,,,,
3031,2020-03-22,0.0,0.0,,,10.0,0.0,,,,,,,,,,,
3032,2020-03-23,3.0,0.0,,,13.0,0.0,,,,,,,,,,,
3033,2020-03-24,5.0,0.0,,,18.0,0.0,,,,,,,,,,,
3034,2020-03-25,1.0,0.0,,,19.0,0.0,,,,,,,,,,,
3035,2020-03-26,8.0,0.0,,,27.0,0.0,,,,,,,,,,,
3036,2020-03-27,4.0,0.0,,,31.0,0.0,,,,,,,,,,,
3037,2020-03-28,12.0,0.0,,,43.0,0.0,,,,,,,,,,,
3038,2020-03-29,0.0,0.0,,,43.0,0.0,,,,,,,,,,,
3039,2020-03-30,10.0,0.0,,,53.0,0.0,,,,,,,,,,,
3040,2020-03-31,15.0,0.0,,,68.0,0.0,,,,,,,,,,,
3041,2020-04-01,14.0,0.0,,,82.0,0.0,,,,,,,,,,,
3042,2020-04-02,12.0,0.0,,,94.0,0.0,,,,,,,,,,,
3043,2020-04-03,6.0,1.0,,,100.0,1.0,,,,,,,,,,,
3044,2020-04-04,3.0,0.0,,,103.0,1.0,,,,,,,,,,,
3045,2020-04-05,5.0,0.0,,,108.0,1.0,,,,,,,,,,,
3046,2020-04-06,16.0,1.0,,,124.0,2.0,,,,,,,,,,,
3047,2020-04-07,22.0,1.0,,,146.0,3.0,,,,,,,,,,,
3048,2020-04-08,10.0,0.0,,,156.0,3.0,,,,,,,,,,,
3049,2020-04-09,17.0,0.0,,,173.0,3.0,,,,,,,,,,,
3050,2020-04-10,18.0,2.0,,,191.0,5.0,,,,,,,,,,,
3051,2020-04-11,10.0,0.0,,,201.0,5.0,,,,,,,,,,,
3052,2020-04-12,0.0,0.0,,,201.0,5.0,,,,,,,,,,,
3053,2020-04-13,21.0,0.0,,,222.0,5.0,,,,,,,,,,,
3054,2020-04-14,0.0,0.0,,,222.0,5.0,,,,,,,,,,,
3055,2020-04-15,43.0,2.0,,,265.0,7.0,,,,,,,,,,,
3056,2020-04-16,30.0,0.0,,,295.0,7.0,,,,,,,,,,,
3057,2020-04-17,16.0,0.0,,,311.0,7.0,,,,,,,,,,,
3058,2020-04-18,4.0,0.0,,,315.0,7.0,,,,,,,,,,,
3059,2020-04-19,0.0,0.0,,,315.0,7.0,,,,,,,,,,,
3060,2020-04-20,36.0,0.0,,,351.0,7.0,,,,,,,,,,,
3061,2020-04-21,20.0,0.0,,,371.0,7.0,,,,,,,,,,,
3062,2020-04-22,13.0,0.0,,,384.0,7.0,,,,,,,,,,,
3063,2020-04-23,35.0,0.0,,,419.0,7.0,,,,,,,,,,,
3064,2020-04-24,24.0,0.0,,,443.0,7.0,,,,,,,,,,,
3065,2020-04-25,15.0,0.0,,,458.0,7.0,,,,,,,,,,,
3066,2020-04-26,0.0,0.0,,,458.0,7.0,,,,,,,,,,,
3067,2020-04-27,40.0,0.0,,,498.0,7.0,,,,,,,,,,,
3068,2020-04-28,23.0,0.0,,,521.0,7.0,,,,,,,,,,,
3069,2020-04-29,17.0,0.0,,,538.0,7.0,,,,,,,,,,,
3070,2020-04-30,26.0,0.0,,,564.0,7.0,,,,,,,,,,,
3071,2020-05-01,51.0,1.0,,,615.0,8.0,,,,,,,,,,,
3072,2020-05-02,18.0,0.0,,,633.0,8.0,,,,,,,,,,,
3073,2020-05-03,0.0,0.0,,,633.0,8.0,,,,,,,,,,,
3074,2020-05-04,39.0,1.0,,,672.0,9.0,,,,,,,,,,,
3075,2020-05-05,52.0,0.0,,,724.0,9.0,,,,,,,,,,,
3076,2020-05-06,53.0,0.0,,,777.0,9.0,,,,,,,,,,,
3077,2020-05-07,36.0,0.0,,,813.0,9.0,,,,,,,,,,,
3078,2020-05-08,28.0,0.0,,,841.0,9.0,,,,,,,,,,,
3079,2020-05-09,44.0,0.0,,,885.0,9.0,,,,,,,,,,,
3080,2020-05-10,0.0,0.0,,,885.0,9.0,,,,,,,,,,,
3081,2020-05-11,60.0,0.0,,,945.0,9.0,,,,,,,,,,,
3082,2020-05-12,39.0,1.0,,,984.0,10.0,,,,,,,,,,,
3083,2020-05-13,30.0,3.0,,,1014.0,13.0,,,,,,,,,,,
3084,2020-05-14,60.0,0.0,,,1074.0,13.0,,,,,,,,,,,
3085,2020-05-15,82.0,3.0,,,1156.0,16.0,,,,,,,,,,,
3086,2020-05-16,36.0,0.0,,,1192.0,16.0,,,,,,,,,,,
3087,2020-05-17,0.0,0.0,,,1192.0,16.0,,,,,,,,,,,
3088,2020-05-18,71.0,1.0,,,1263.0,17.0,,,,,,,,,,,
3089,2020-05-19,24.0,0.0,,,1287.0,17.0,,,,,,,,,,,
3090,2020-05-20,51.0,3.0,,,1338.0,20.0,,,,,,,,,,,
3091,2020-05-21,34.0,2.0,,,1372.0,22.0,,,,,,,,,,,
3092,2020-05-22,45.0,0.0,,,1417.0,22.0,,,,,,,,,,,
3093,2020-05-23,31.0,0.0,,,1448.0,22.0,,,,,,,,,,,
3094,2020-05-24,34.0,0.0,,,1482.0,22.0,,,,,,,,,,,
3095,2020-05-25,0.0,0.0,,,1482.0,22.0,,,,,,,,,,,
3096,2020-05-26,53.0,4.0,,,1535.0,26.0,,,,,,,,,,,
3097,2020-05-27,96.0,4.0,,,1631.0,30.0,,,,,,,,,,,
3098,2020-05-28,27.0,2.0,,,1658.0,32.0,,,,,,,,,,,
3099,2020-05-29,56.0,3.0,,,1714.0,35.0,,,,,,,,,,,
3100,2020-05-30,29.0,0.0,,,1743.0,35.0,,,,,,,,,,,
3101,2020-05-31,1.0,0.0,,,1744.0,35.0,,,,,,,,,,,
3102,2020-06-01,138.0,1.0,,,1882.0,36.0,,,,,,,,,,,
3103,2020-06-02,32.0,1.0,,,1914.0,37.0,,,,,,,,,,,
3104,2020-06-03,30.0,0.0,,,1944.0,37.0,,,,,,,,,,,
3105,2020-06-04,70.0,3.0,,,2014.0,40.0,,,,,,,,,,,
3106,2020-06-05,66.0,3.0,,,2080.0,43.0,,,,,,,,,,,
3107,2020-06-06,42.0,0.0,,,2122.0,43.0,,,,,,,,,,,
3108,2020-06-07,0.0,0.0,,,2122.0,43.0,,,,,,,,,,,
3109,2020-06-08,94.0,3.0,,,2216.0,46.0,,,,,,,,,,,
3110,2020-06-09,70.0,2.0,,,2286.0,48.0,,,,,,,,,,,
3111,2020-06-10,32.0,1.0,,,2318.0,49.0,,,,,,,,,,,
3112,2020-06-11,77.0,2.0,,,2395.0,51.0,,,,,,,,,,,
3113,2020-06-12,83.0,1.0,,,2478.0,52.0,,,,,,,,,,,
3114,2020-06-13,69.0,0.0,,,2547.0,52.0,,,,,,,,,,,
3115,2020-06-14,0.0,0.0,,,2547.0,52.0,,,,,,,,,,,
3116,2020-06-15,159.0,3.0,,,2706.0,55.0,,,,,,,,,,,
3117,2020-06-16,82.0,2.0,,,2788.0,57.0,,,,,,,,,,,
3118,2020-06-17,112.0,4.0,,,2900.0,61.0,,,,,,,,,,,
3119,2020-06-18,158.0,1.0,,,3058.0,62.0,,,,,,,,,,,
3120,2020-06-19,129.0,4.0,,,3187.0,66.0,,,,,,,,,,,
3121,2020-06-20,58.0,0.0,,,3245.0,66.0,,,,,,,,,,,
3122,2020-06-21,0.0,0.0,,,3245.0,66.0,,,,,,,,,,,
3123,2020-06-22,240.0,1.0,,,3485.0,67.0,,,,,,,,,,,
3124,2020-06-23,187.0,3.0,,,3672.0,70.0,,,,,,,,,,,
3125,2020-06-24,220.0,1.0,,,3892.0,71.0,,,,,,,,,,,
3126,2020-06-25,161.0,0.0,,,4053.0,71.0,,,,,,,,,,,
3127,2020-06-26,321.0,1.0,,,4374.0,72.0,,,,,,,,,,,
3128,2020-06-27,100.0,0.0,,,4474.0,72.0,,,,,,,,,,,
3129,2020-06-28,0.0,0.0,,,4474.0,72.0,,,,,,,,,,,
3130,2020-06-29,337.0,0.0,,,4811.0,72.0,,,,,,,,,,,
3131,2020-06-30,197.0,1.0,,,5008.0,73.0,,,,,,,,,,,
3132,2020-07-01,281.0,2.0,,,5289.0,75.0,,,,,,,,,,,
3133,2020-07-02,337.0,2.0,,,5626.0,77.0,,,,,,,,,,,
3134,2020-07-03,225.0,0.0,,,5851.0,77.0,,,,,,,,,,,
3135,2020-07-04,259.0,0.0,,,6110.0,77.0,,,,,,,,,,,
3136,2020-07-05,0.0,0.0,,,6110.0,77.0,,,,,,,,,,,
3137,2020-07-06,489.0,1.0,,,6599.0,78.0,,,,,,,,,,,
3138,2020-07-07,325.0,3.0,,,6924.0,81.0,,,,,,,,,,,
3139,2020-07-08,357.0,3.0,,,7281.0,84.0,,,,,,,,,,,
3140,2020-07-09,346.0,3.0,,,7627.0,87.0,,,,,,,,,,,
3141,2020-07-10,279.0,1.0,,,7906.0,88.0,,,,,,,,,,,
3142,2020-07-11,376.0,0.0,,,8282.0,88.0,,,,,,,,,,,
3143,2020-07-12,0.0,0.0,,,8282.0,88.0,,,,,,,,,,,
3144,2020-07-13,125.0,0.0,,,8407.0,88.0,,,,,,,,,,,
3145,2020-07-14,349.0,3.0,,,8756.0,91.0,,,,,,,,,,,
3146,2020-07-15,185.0,0.0,,,8941.0,91.0,,,,,,,,,,,
3147,2020-07-16,183.0,0.0,,,9124.0,91.0,,,,,,,,,,,
3148,2020-07-17,441.0,9.0,,,9565.0,100.0,,,,,,,,,,,
3149,2020-07-18,389.0,0.0,,,9954.0,100.0,,,,,,,,,,,
3150,2020-07-19,427.0,0.0,,,10381.0,100.0,,,,,,,,,,,
3151,2020-07-20,258.0,0.0,,,10639.0,100.0,,,,,,,,,,,
3152,2020-07-21,331.0,4.0,,,10970.0,104.0,,,,,,,,,,,
3153,2020-07-22,442.0,0.0,,,11412.0,104.0,,,,,,,,,,,
3154,2020-07-23,344.0,0.0,,,11756.0,104.0,,,,,,,,,,,
3155,2020-07-24,408.0,8.0,,,12164.0,112.0,,,,,,,,,,,
3156,2020-07-25,400.0,0.0,,,12564.0,112.0,,,,,,,,,,,
3157,2020-07-26,302.0,0.0,,,12866.0,112.0,,,,,,,,,,,
3158,2020-07-27,343.0,0.0,,,13209.0,112.0,,,,,,,,,,,
3159,2020-07-28,276.0,8.0,,,13485.0,120.0,,,,,,,,,,,
3160,2020-07-29,448.0,0.0,,,13933.0,120.0,,,,,,,,,,,
3161,2020-07-30,379.0,0.0,,,14312.0,120.0,,,,,,,,,,,
3162,2020-07-31,481.0,18.0,,,14793.0,138.0,,,,,,,,,,,
3163,2020-08-01,290.0,0.0,,,15083.0,138.0,,,,,,,,,,,
3164,2020-08-02,365.0,0.0,,,15448.0,138.0,,,,,,,,,,,
3165,2020-08-03,311.0,0.0,,,15759.0,138.0,,,,,,,,,,,
3166,2020-08-04,186.0,19.0,,,15945.0,157.0,,,,,,,,,,,
3167,2020-08-05,327.0,0.0,,,16272.0,157.0,,,,,,,,,,,
3168,2020-08-06,353.0,0.0,,,16625.0,157.0,,,,,,,,,,,
3169,2020-08-07,16.0,14.0,,,16641.0,171.0,,,,,,,,,,,
3170,2020-08-08,649.0,0.0,,,17290.0,171.0,,,,,,,,,,,
3171,2020-08-09,248.0,0.0,,,17538.0,171.0,,,,,,,,,,,
3172,2020-08-10,308.0,0.0,,,17846.0,171.0,,,,,,,,,,,
3173,2020-08-11,132.0,20.0,,,17978.0,191.0,,,,,,,,,,,
3174,2020-08-12,366.0,0.0,,,18344.0,191.0,,,,,,,,,,,
3175,2020-08-13,346.0,0.0,,,18690.0,191.0,,,,,,,,,,,
3176,2020-08-14,467.0,12.0,,,19157.0,203.0,,,,,,,,,,,
3177,2020-08-15,743.0,0.0,,,19900.0,203.0,,,,,,,,,,,
3178,2020-08-16,703.0,0.0,,,20603.0,203.0,,,,,,,,,,,
3179,2020-08-17,407.0,0.0,,,21010.0,203.0,,,,,,,,,,,
3180,2020-08-18,306.0,2.0,,,21316.0,205.0,,,,,,,,,,,
3181,2020-08-19,0.0,0.0,,,21316.0,205.0,,,,,,,,,,,
3182,2020-08-20,851.0,0.0,,,22167.0,205.0,,,,,,,,,,,
3183,2020-08-21,368.0,21.0,,,22535.0,226.0,,,,,,,,,,,
3184,2020-08-22,305.0,0.0,,,22840.0,226.0,,,,,,,,,,,
3185,2020-08-23,357.0,0.0,,,23197.0,226.0,,,,,,,,,,,
3186,2020-08-24,217.0,0.0,,,23414.0,226.0,,,,,,,,,,,
3187,2020-08-25,204.0,13.0,,,23618.0,239.0,,,,,,,,,,,
3188,2020-08-26,314.0,0.0,,,23932.0,239.0,,,,,,,,,,,
3189,2020-08-27,139.0,0.0,,,24071.0,239.0,,,,,,,,,,,
3190,2020-08-28,296.0,24.0,,,24367.0,263.0,,,,,,,,,,,
3191,2020-08-29,245.0,0.0,,,24612.0,263.0,,,,,,,,,,,
3192,2020-08-30,209.0,0.0,,,24821.0,263.0,,,,,,,,,,,
3193,2020-08-31,142.0,0.0,,,24963.0,263.0,,,,,,,,,,,
3194,2020-09-01,222.0,27.0,,,25185.0,290.0,,,,,,,,,,,
3195,2020-09-02,357.0,0.0,,,25542.0,290.0,,,,,,,,,,,
3196,2020-09-03,243.0,0.0,,,25785.0,290.0,,,,,,,,,,,
3197,2020-09-04,193.0,22.0,,,25978.0,312.0,,,,,,,,,,,
3198,2020-09-05,169.0,0.0,,,26147.0,312.0,,,,,,,,,,,
